,Advanced Economies,Argentina,Australia,Austria,Belgium,Bulgaria,Bahrain,Belarus,Brazil,Canada,Switzerland,Chile,Colombia,Cyprus,Czech Republic,Germany,Denmark,Dominican Republic,EMDE East Asia & Pacific,EMDE Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Emerging Market and Developing Economies (EMDEs),Spain,Estonia,Finland,France,United Kingdom,Greece,High Income Countries,"Hong Kong SAR, China",Croatia,Hungary,Ireland,Iceland,Israel,Italy,Japan,"Korea, Rep.",EMDE Latin America & Caribbean,Low-Income Countries (LIC),Sri Lanka,Lithuania,Luxembourg,Latvia,Morocco,Mexico,Middle-Income Countries (MIC),North Macedonia,Malta,EMDE Middle East & N. Africa,Netherlands,Norway,New Zealand,Pakistan,Peru,Philippines,Poland,Portugal,Romania,Russian Federation,EMDE South Asia,Saudi Arabia,Singapore,EMDE Sub-Saharan Africa,Slovakia,Slovenia,Sweden,Thailand,Tunisia,Turkey,"Taiwan, China",Uruguay,United States,"Venezuela, RB",Viet Nam,World (WBG members),South Africa
1998M09,6.859906,NA,7.602282,7.279287,9.533255,11.47,NA,NA,NA,8.2,3.461384,NA,NA,NA,6.9,7.846052,NA,NA,NA,11.35731,NA,NA,NA,16.3,9.8,11.29701,9.703704,6.2,NA,7.653998,5.197345,NA,NA,7.1,NA,10.2,NA,4.308565,NA,NA,NA,9.2,6.2,2.750013,NA,NA,NA,NA,NA,NA,NA,NA,3,7.685047,5.89,NA,9.7,10,5.456323,9.5,12.1399,6.256669,NA,3.3,NA,14.36,14.4,8.505788,NA,NA,NA,2.8,10.1,4.6,NA,NA,NA,NA
1998M10,6.794289,NA,7.305738,7.159871,9.278389,11.69,NA,NA,NA,8,3.343107,NA,NA,NA,7.4,7.762807,NA,NA,NA,11.6301,NA,NA,NA,16,10.1,11.05418,9.781481,6.2,NA,7.659591,5.428832,NA,NA,7,NA,NA,NA,4.336841,NA,NA,NA,9.2,6.3,2.860095,NA,NA,NA,NA,NA,NA,NA,NA,2.9,8.078328,5.89,NA,10.6,10.2,5.467555,9.8,12.43511,6.256669,NA,3.4,NA,14.71,14.5,8.273166,NA,NA,NA,2.9,9.9,4.5,NA,NA,NA,NA
1998M11,6.753231,NA,7.678578,7.081586,9.023426,12,NA,NA,NA,8,3.260963,NA,NA,NA,7.3,7.709507,NA,NA,NA,11.89963,NA,NA,NA,15.7,10.1,11.03388,9.803704,6.1,NA,7.686844,5.582074,17.2,NA,6.8,NA,NA,NA,4.477615,NA,NA,NA,9.2,6.6,2.725555,NA,NA,NA,NA,NA,NA,NA,NA,3.1,8.083438,5.89,NA,10.6,10.3,5.436228,10,12.76102,6.256669,NA,3.4,NA,14.99,14.4,8.034987,NA,NA,NA,2.9,10.4,4.4,NA,NA,NA,NA
1998M12,6.740674,NA,7.138647,7.031329,8.936644,12.13,NA,NA,NA,8.1,3.221619,NA,NA,NA,7.4,7.769465,NA,NA,NA,12.17718,NA,NA,NA,15.4,10.1,11.34253,9.814815,6.2,NA,7.736014,5.929179,17.3,NA,6.6,NA,10.1,NA,4.469117,NA,NA,NA,9.2,6.7,2.61149,NA,NA,NA,NA,NA,NA,NA,NA,2.9,7.977052,5.89,NA,10.6,10.5,5.38119,10.2,13.08106,6.256669,NA,3.4,NA,15.37,14.4,7.807383,NA,NA,NA,2.9,10.6,4.4,NA,NA,NA,NA
1999M01,6.674827,NA,7.100983,6.992754,8.919242,12.2,NA,NA,NA,7.9,3.159989,NA,NA,NA,7.9,7.68222,NA,NA,NA,12.79952,NA,NA,NA,14.8,11.6,10.91969,9.8,6.2,NA,7.815682,6.258833,17.4,6.974074,6.5,NA,NA,NA,4.561769,NA,NA,NA,8.9,7,2.749242,NA,NA,NA,NA,NA,NA,NA,NA,2.9,7.493295,5.89,NA,9.9,10.8,5.215354,10.5,13.86865,6.223437,4.256592,3.1,NA,15.57,14.1,7.825501,NA,NA,NA,3,10.9,4.3,14.51031,NA,NA,NA
1999M02,6.689431,NA,7.075328,7.028834,8.987828,12.36,NA,NA,NA,7.9,3.075227,NA,NA,NA,8.2,7.634965,NA,NA,NA,12.97689,NA,NA,NA,14.3,11.6,10.8911,9.8,6.2,NA,7.865265,6.252761,17.4,6.785185,6.3,NA,NA,NA,4.631845,NA,NA,NA,8.9,7.3,2.735811,NA,NA,NA,NA,NA,NA,NA,NA,2.9,7.392677,5.89,NA,9.9,11.2,5.183868,10.9,13.98,6.223437,4.277671,3.1,NA,15.71,14,7.523163,NA,NA,NA,2.7,11.2,4.4,14.2309,NA,NA,NA
1999M03,6.598365,NA,6.961332,6.908676,9.066964,12.36,NA,NA,NA,7.9,2.992824,NA,NA,NA,8.5,7.600363,NA,NA,NA,12.82621,NA,NA,NA,13.9,11.6,10.79913,9.8,6.2,NA,7.76658,6.305547,17.7,6.640741,6.3,NA,11.1,NA,4.667698,NA,NA,NA,8.9,7.8,2.745757,NA,NA,NA,NA,NA,NA,NA,NA,3.1,7.318719,5.89,NA,9.9,11.4,5.189794,11.1,13.68399,6.223437,4.289432,3.1,NA,16.15,14,7.395653,NA,NA,NA,2.9,11.4,4.2,14.15586,NA,NA,NA
1999M04,6.645424,NA,6.965338,6.922114,9.007746,12.61,NA,NA,NA,8.2,2.895036,NA,NA,NA,8.5,7.63495,NA,NA,NA,12.73911,NA,NA,NA,13.6,11.9,10.8008,9.844444,6.1,NA,7.783781,6.224128,18.1,6.540741,6.3,NA,NA,NA,4.740091,NA,NA,NA,8.9,7.8,2.723578,NA,NA,NA,NA,NA,NA,NA,NA,3.1,7.382441,5.89,NA,9.5,11.5,5.443393,11.2,13.50802,6.223437,4.303206,2.7,NA,16.39,14,7.40411,NA,NA,NA,3,11.3,4.3,13.99126,NA,NA,NA
1999M05,6.568474,NA,6.932878,6.725649,8.942583,12.87,NA,NA,NA,7.9,2.802538,NA,NA,NA,8.7,7.591188,NA,NA,NA,12.58569,NA,NA,NA,13.5,11.9,11.20844,9.811111,6,NA,7.694889,6.24229,18.4,6.485185,6.3,NA,NA,NA,4.697643,NA,NA,NA,8.9,8,2.676196,NA,NA,NA,NA,NA,NA,NA,NA,3.1,7.316195,5.89,NA,9.5,11.7,5.438105,11.3,13.20277,6.223437,4.319657,2.7,NA,16.9,13.9,6.884222,NA,NA,NA,3,11.4,4.2,14.72832,NA,NA,NA
1999M06,6.581487,NA,6.723985,6.66296,8.652629,13.23,NA,NA,NA,7.6,2.740009,NA,NA,NA,8.5,7.487445,NA,NA,NA,12.63293,NA,NA,NA,13.5,11.9,10.314,9.744444,6,NA,7.713875,6.202185,18.8,6.474074,6,NA,11.2,NA,4.79439,7.3,NA,NA,8.9,8.1,2.658163,NA,NA,NA,NA,NA,NA,NA,NA,3,7.234736,5.89,NA,9.5,11.8,5.369756,11.5,13.20346,6.223437,4.338432,2.7,NA,17.64,13.8,7.314788,NA,NA,NA,2.9,11,4.3,14.60124,NA,NA,NA
1999M07,6.560121,NA,6.718352,6.615517,8.463536,13.52,NA,NA,NA,7.6,2.669355,NA,NA,NA,8.7,7.477243,NA,NA,NA,12.49631,NA,NA,NA,13.5,12.7,10.33272,9.614815,5.9,NA,7.669788,6.10701,19,6.640741,5.7,NA,NA,NA,4.843232,7,NA,NA,8.9,8.3,2.678551,NA,NA,NA,NA,NA,NA,NA,NA,3.1,7.102822,5.89,NA,9.3,12,5.072751,11.7,12.89361,6.223437,4.358725,3,NA,18.03,13.6,7.865722,NA,NA,NA,2.9,10.8,4.3,14.61813,NA,NA,NA
1999M08,6.457741,NA,6.823401,6.515462,8.188376,14.25,NA,NA,NA,7.4,2.588366,NA,NA,NA,9,7.444486,NA,NA,NA,12.30086,NA,NA,NA,13.5,12.7,10.45601,9.503704,5.9,NA,7.551407,6.193233,19.2,6.618519,5.5,NA,NA,NA,4.731873,6.4,NA,NA,8.9,8.6,2.654869,NA,NA,NA,NA,NA,NA,NA,NA,3.2,6.960961,5.89,NA,9.3,12.3,4.953362,11.7,12.48731,6.223437,4.379315,3,NA,18.38,13.5,7.82475,NA,NA,NA,2.9,10.3,4.2,14.73292,NA,NA,NA
1999M09,6.38389,NA,7.092109,6.446959,7.838021,14.9,NA,NA,NA,7.5,2.512897,NA,NA,NA,9.2,7.423108,NA,NA,NA,12.40941,NA,NA,NA,13.4,12.7,10.20167,9.381481,5.8,NA,7.520018,6.331894,19.3,6.540741,5.5,NA,11.1,NA,4.604563,5.7,NA,NA,8.9,9,2.626097,NA,NA,NA,NA,NA,NA,NA,NA,3.6,6.783162,5.89,NA,9.3,12.5,4.857356,11.8,12.55736,6.223437,4.400113,3,NA,18.55,13.3,7.779716,NA,NA,NA,2.9,11.3,4.2,15.94413,NA,NA,NA
1999M10,6.288915,NA,6.801087,6.323918,7.726321,15.3,NA,NA,NA,7.2,2.435903,NA,NA,NA,9.1,7.341311,NA,NA,NA,12.3472,NA,NA,NA,13.2,12.8,10.5604,9.233333,5.8,NA,7.435191,6.311401,19.4,6.288889,5.6,NA,NA,NA,4.6554,5.5,NA,NA,8.9,9.3,2.560213,NA,NA,NA,NA,NA,NA,NA,NA,3.7,6.51399,5.89,NA,10.4,12.7,4.747693,11.7,12.42212,6.223437,4.419888,2.4,NA,18.7,12.9,7.683369,NA,NA,NA,3,11.4,4.1,15.45485,NA,NA,NA
1999M11,6.218449,NA,6.507767,6.385972,7.62412,15.82,NA,NA,NA,6.9,2.352772,NA,NA,NA,9,7.265315,NA,NA,NA,12.33386,NA,NA,NA,13.1,12.8,10.37962,9.1,5.8,NA,7.379504,6.383048,19.4,6.188889,5.6,NA,NA,NA,4.589734,5.2,NA,NA,8.9,9.6,2.538681,NA,NA,NA,NA,NA,NA,NA,NA,3.6,6.374776,5.89,NA,10.4,12.9,4.725027,11.6,12.34418,6.223437,4.421815,2.4,NA,18.91,12.9,7.726539,NA,NA,NA,2.9,11.7,4.1,14.05518,NA,NA,NA
1999M12,6.168584,NA,6.736059,6.214176,7.515589,15.97,NA,NA,NA,6.8,2.33766,NA,NA,NA,9.2,7.203772,NA,NA,NA,12.25693,NA,NA,NA,12.9,12.8,10.31091,8.966667,5.9,NA,7.326633,6.246304,19.5,6.122222,5.4,NA,10.9,NA,4.68109,5.1,NA,NA,8.9,9.8,2.51918,NA,NA,NA,NA,NA,NA,NA,NA,3.6,6.323924,5.89,NA,10.4,13.1,4.742658,11.6,12.17321,6.223437,4.448808,2.4,NA,18.96,12.8,7.554611,NA,NA,NA,3,11.7,4,13.02089,NA,NA,NA
2000M01,6.131748,NA,6.70756,6.434281,7.410318,16.53,NA,NA,NA,6.8,2.126877,NA,NA,4.6,9.2,7.090579,NA,NA,NA,12.14069,NA,NA,NA,12.8,15.6,10.47923,8.833333,5.8,NA,7.276864,6.095876,19.7,6.103704,4.9,NA,NA,NA,4.677084,5,NA,NA,7.6,10.1,2.502215,NA,NA,NA,NA,NA,NA,NA,NA,3.6,6.426354,7.82,NA,10.3,13.1,4.918681,11.6,11.97285,7.795629,4.470887,2.8,NA,18.64,12.9,7.283811,NA,NA,NA,2.9,11.9,4,13.77155,NA,NA,NA
2000M02,6.13892,NA,6.620837,6.238382,7.184223,17.32,NA,NA,NA,6.9,2.041075,NA,NA,4.8,9.3,7.014246,NA,NA,NA,11.97788,NA,NA,NA,12.4,15.6,11.40091,8.7,5.8,NA,7.250588,5.8808,19.8,6.092593,4.8,NA,NA,NA,4.822819,4.8,NA,NA,7.6,10.4,2.478106,NA,NA,NA,NA,NA,NA,NA,NA,3.7,6.452609,7.82,NA,10.3,13.3,4.927513,11.4,11.66515,7.795629,4.494825,2.8,NA,18.54,12.7,7.276889,NA,NA,NA,2.9,12,4.1,14.96608,NA,NA,NA
2000M03,6.054057,NA,6.591582,6.004546,6.937809,17.99,NA,NA,NA,6.9,1.967364,NA,NA,5.1,9.3,7.038145,NA,NA,NA,11.64011,NA,NA,NA,12.2,15.6,10.99881,8.566667,5.7,NA,7.118623,5.585273,20,6.103704,4.7,NA,10.7,NA,4.849039,4.6,NA,NA,7.6,10.7,2.559441,NA,NA,NA,NA,NA,NA,NA,NA,3.5,6.438047,7.82,NA,10.3,13.3,4.886289,11.2,11.15222,7.795629,4.501625,2.8,NA,18.61,12.5,6.852451,NA,NA,NA,2.9,12.2,4,14.52869,NA,NA,NA
2000M04,5.915968,NA,6.349346,5.871404,6.857261,18.38,NA,NA,NA,6.7,1.903838,NA,NA,5.4,9,6.997399,NA,NA,NA,11.51664,NA,NA,NA,12,13.7,10.23446,8.418519,5.6,NA,6.989603,5.385067,20.2,6.225926,4.7,NA,NA,NA,4.819272,4.5,NA,NA,7.6,10.9,2.425105,NA,NA,NA,NA,NA,NA,NA,NA,3.5,6.379265,7.82,NA,11.3,13.5,4.712216,11.3,10.87368,7.795629,4.518444,3.4,NA,18.75,12.4,6.529199,NA,NA,NA,2.9,12.6,3.8,14.1009,NA,NA,NA
2000M05,5.902761,NA,6.318584,5.856163,6.760015,18.69,NA,NA,NA,6.6,1.827268,NA,NA,5.3,8.9,6.921829,NA,NA,NA,11.45647,NA,NA,NA,11.9,13.7,9.956011,8.296296,5.5,NA,6.970119,5.038004,20.4,6.214815,4.6,NA,NA,NA,4.614017,4.4,NA,NA,7.6,11.3,2.44651,NA,NA,NA,NA,NA,NA,NA,NA,3.2,6.317305,7.82,NA,11.3,13.7,4.662021,11.4,10.70285,7.795629,4.536977,3.4,NA,18.93,12.2,5.721486,NA,NA,NA,2.9,13.4,4,13.88292,NA,NA,NA
2000M06,5.8732,NA,6.076543,5.713291,6.760138,18.67,NA,NA,NA,6.7,1.802986,NA,NA,4.8,8.6,6.860411,NA,NA,NA,11.3466,NA,NA,NA,11.9,13.7,10.33923,8.185185,5.3,NA,6.928198,5.083252,20.4,6.159259,4.5,NA,10.9,NA,4.681297,4.2,NA,NA,7.6,11.7,2.427101,NA,NA,NA,NA,NA,NA,NA,NA,3.2,6.238598,7.82,NA,11.3,13.8,4.659865,11.4,10.51641,7.795629,4.557328,3.4,NA,19.07,12.2,6.212548,NA,NA,NA,2.9,14.2,4,14.43684,NA,NA,NA
2000M07,5.86119,NA,5.991805,5.644089,6.819039,18.79,NA,NA,NA,6.8,1.77769,NA,NA,4.6,8.7,6.880813,NA,NA,NA,11.37734,NA,NA,NA,11.9,14.4,9.455225,8.1,5.3,NA,6.924811,5.021245,20.6,5.985185,4.4,NA,NA,NA,4.640691,4.2,NA,NA,7.6,12.1,2.353852,NA,NA,NA,NA,NA,NA,NA,NA,3.4,6.133662,7.82,NA,12,14.1,4.80154,11.3,10.50262,7.795629,4.579173,2,NA,19.22,12.1,6.504159,NA,NA,NA,2.9,13.8,4,14.61795,NA,NA,24.41497
2000M08,5.884132,NA,6.050407,5.621085,7.067395,18.63,NA,NA,NA,7,1.737327,NA,NA,4.7,8.5,6.833735,NA,NA,NA,11.25724,NA,NA,NA,11.8,14.4,9.784305,8,5.3,NA,6.919115,4.930469,20.8,5.896296,4.2,NA,NA,NA,4.653875,4.2,NA,NA,7.6,12.3,2.329848,NA,NA,NA,NA,NA,NA,NA,NA,3.5,6.0438,7.82,NA,12,14.3,4.783671,11.2,10.29698,7.795629,4.601838,2,24.4926,17.67,11.9,6.708925,NA,NA,NA,3,13.9,4.1,14.10487,NA,8.044517,24.4926
2000M09,5.809646,NA,5.986672,5.488478,6.907093,18.44,NA,NA,NA,6.9,1.692794,NA,NA,4.8,8.4,6.79885,NA,NA,NA,11.13137,NA,NA,NA,11.7,14.4,10.29038,7.9,5.4,NA,6.837218,4.754299,21,5.818519,4.1,NA,11,NA,4.698657,4.5,NA,NA,7.6,12.3,2.31359,NA,NA,NA,NA,NA,NA,NA,NA,3.5,5.950491,7.82,NA,12,14.5,4.718433,11.1,10.08341,7.795629,4.625407,2,24.38797,17.51,11.9,5.845703,NA,NA,NA,3,13.8,3.9,12.88009,NA,7.955844,24.38797
2000M10,5.760371,NA,6.067794,5.681594,6.766553,18.32,NA,NA,NA,7,1.665422,NA,NA,4.8,8.5,6.716462,NA,NA,NA,10.98708,NA,NA,NA,11.7,14.6,9.938289,7.8,5.3,NA,6.773167,4.680819,21.3,5.781481,3.9,NA,NA,NA,4.66182,4.1,NA,NA,7.6,12.1,2.257547,NA,NA,NA,NA,NA,6.851417,NA,NA,3.4,5.91221,7.82,NA,11.2,14.7,4.443508,11,9.836094,7.795629,4.649244,2.2,24.52443,17.22,11.8,5.948852,NA,NA,NA,3.1,14.4,3.9,13.90303,NA,7.883818,24.52443
2000M11,5.741422,NA,6.296231,5.623141,6.630295,17.92,NA,NA,NA,6.9,1.633651,NA,NA,4.7,8.6,6.706676,NA,NA,NA,10.78724,NA,NA,NA,11.5,14.6,9.693191,7.7,5.2,NA,6.71801,4.538184,21.5,5.703704,3.9,NA,NA,NA,4.68128,4.2,NA,NA,7.6,12.2,2.243217,NA,NA,NA,NA,NA,6.478993,NA,NA,3.5,5.774668,7.82,NA,11.2,14.9,4.412173,10.8,9.535312,7.795629,4.64929,2.2,24.61418,17.38,11.8,5.83652,NA,NA,NA,3.2,14.2,3.9,14.11205,NA,7.84855,24.61418
2000M12,5.710431,NA,6.219525,5.469119,6.406971,17.87,NA,NA,NA,6.8,1.636056,NA,NA,4.6,8.2,6.635517,NA,NA,NA,10.74422,NA,NA,NA,11.2,14.6,9.537412,7.6,5.2,NA,6.686919,4.443477,21.5,5.614815,3.9,NA,11,NA,4.778306,4.3,NA,NA,7.6,12.3,2.2297,NA,NA,NA,NA,NA,6.228501,NA,NA,3.6,5.669385,7.82,NA,11.2,15.1,4.445513,10.4,9.480338,7.795629,4.676018,2.2,24.66043,17.64,11.8,5.265089,NA,NA,NA,3.4,14.4,3.9,12.47766,NA,7.796365,24.66043
2001M01,5.809532,NA,6.044416,5.88526,6.180313,17.85,NA,NA,NA,6.9,1.658064,NA,14.64654,4.2,8.3,6.693053,NA,NA,NA,10.60829,NA,NA,NA,10.8,13.6,9.743426,7.47037,5.2,NA,6.732677,4.401041,21.4,5.47037,4,NA,NA,NA,4.776377,4.4,NA,NA,7.9,12.4,2.16077,NA,NA,NA,NA,NA,6.18227,NA,NA,3.6,5.512881,7.82,NA,12.1,15,4.674579,9.9,9.380898,7.828862,4.516989,1.9,24.53014,18.72,11.8,6.135842,3.62,NA,NA,3.6,14.6,4.2,13.73342,NA,7.906168,24.53014
2001M02,5.814312,NA,6.528784,5.875448,6.073676,17.88,NA,NA,NA,7,1.603713,NA,15.8176,3.8,8.3,6.754246,NA,NA,6.891312,10.51357,NA,NA,NA,10.7,13.6,9.922569,7.392593,5.1,NA,6.718277,4.425143,21.4,5.392593,4,NA,NA,NA,4.715928,4.6,NA,NA,7.9,12.4,2.216409,NA,NA,NA,NA,NA,6.150159,NA,NA,3.6,5.460799,7.82,NA,12.1,15.1,4.739616,9.5,9.270142,7.828862,4.5426,1.9,24.54768,18.54,11.7,6.04619,3.85,NA,NA,3.7,14.7,4.2,13.27567,NA,7.931537,24.54768
2001M03,5.833435,NA,6.509907,5.841997,6.220822,17.77,NA,NA,NA,7.1,1.587654,NA,16.371,3.7,8.1,6.761947,NA,NA,6.803942,10.50429,NA,NA,NA,10.5,13.6,9.440902,7.337037,5,NA,6.732192,4.481325,21.4,5.337037,3.9,NA,10.6,NA,4.762224,4.6,NA,NA,7.9,12.5,2.172319,NA,NA,NA,NA,NA,6.230855,NA,NA,3.4,5.424886,7.82,8.626315,12.1,15.4,4.773534,9.2,9.226601,7.828862,4.544066,1.9,24.58201,18.36,11.7,6.139825,3.62,NA,NA,4,15.1,4.3,13.27399,NA,7.94738,24.58201
2001M04,5.841422,NA,6.837102,5.804094,6.46412,17.97,NA,NA,NA,7.1,1.588845,NA,13.89298,4,8.1,6.742023,NA,NA,6.245118,10.49765,NA,NA,NA,10.4,13.4,9.50658,7.318519,4.9,NA,6.737834,4.517801,21.3,5.333333,3.9,NA,NA,NA,4.813301,4.1,NA,NA,7.9,12.6,2.222966,NA,NA,NA,NA,NA,6.584863,NA,NA,3.4,5.45281,7.82,8.997691,11.1,15.6,4.765973,9.2,9.154377,7.828862,4.56418,2.2,24.63583,18.22,11.7,5.857409,3.33,NA,NA,4.2,15.1,4.4,13.90521,NA,7.837244,24.63583
2001M05,5.823146,NA,6.807847,5.872536,6.689459,17.63,NA,NA,NA,7,1.602212,NA,14.81107,4.3,8.1,6.726538,NA,NA,6.264111,10.50417,NA,NA,NA,10.6,13.4,9.394209,7.296296,5,NA,6.726256,4.518841,21.4,5.3,4,NA,NA,NA,4.923188,3.9,NA,NA,7.9,12.6,2.113093,NA,NA,NA,NA,NA,6.67957,NA,NA,3.4,5.434242,7.82,9.167221,11.1,16,4.774214,9.1,9.090923,7.828862,4.585021,2.2,24.38708,17.85,11.6,6.09364,3.38,NA,NA,4.36,15.3,4.3,13.13878,NA,7.838626,24.38708
2001M06,5.910825,NA,6.872035,5.956321,6.466817,17.56,NA,NA,NA,7.2,1.615366,NA,15.00354,4.2,8.1,6.840845,NA,NA,5.964015,10.45308,NA,NA,NA,10.5,13.4,9.418704,7.285185,5,NA,6.785601,4.548454,21.4,5.266667,4.1,NA,11,NA,4.985027,3.8,NA,NA,7.9,12.7,2.199766,NA,NA,NA,NA,NA,6.674429,NA,NA,3.6,5.393943,7.82,9.870095,11.1,16.1,4.783082,8.9,9.020517,7.828862,4.606923,2.2,24.73696,17.92,11.5,6.110252,2.59,NA,NA,4.53,16,4.5,13.01886,NA,7.870712,24.73696
2001M07,5.961081,NA,6.87203,6.010304,6.181044,17.27,NA,NA,NA,7.1,1.644749,NA,15.09444,3.8,8.2,6.86763,NA,NA,6.051176,10.46123,NA,NA,NA,10.5,12.9,9.231974,7.285185,5.1,NA,6.826394,4.591075,21.5,5.203704,4.3,NA,NA,NA,5.064112,3.8,NA,NA,7.9,12.6,2.246763,NA,NA,NA,NA,NA,6.360722,NA,NA,3.6,5.319927,7.82,10.10745,10.6,16.3,4.769483,8.8,9.011807,7.828862,4.62968,2.9,27.38304,18.02,11.5,5.404299,3.41,NA,NA,4.71,15.7,4.6,12.71676,NA,7.992407,27.38304
2001M08,6.083393,NA,6.803005,6.182755,6.225704,17.22,NA,NA,NA,7.2,1.668496,NA,14.68449,3.7,8.2,6.929584,NA,NA,5.857443,10.43799,NA,NA,NA,10.6,12.9,9.270793,7.296296,5.1,NA,6.915111,4.817442,21.5,5.192593,4.4,NA,NA,NA,5.073323,3.7,NA,NA,7.9,12.5,2.222106,NA,NA,NA,NA,NA,6.313245,NA,NA,3.7,5.327515,7.82,9.771757,10.6,16.6,4.773206,8.8,8.900998,7.828862,4.653446,2.9,27.52104,18.18,11.3,5.5274,2.9,NA,NA,4.82,15.4,4.9,13.81871,NA,8.037502,27.52104
2001M09,6.174034,NA,6.867965,6.183324,6.630838,17.11,NA,NA,NA,7.2,1.685296,NA,14.68211,3.8,8.2,7.009727,NA,NA,6.222116,10.46096,NA,NA,NA,10.5,12.9,9.930359,7.318519,5.1,NA,6.989468,5.208232,21.7,5.203704,4.4,NA,12,NA,5.295208,3.7,NA,NA,7.9,12.5,2.113227,NA,NA,NA,NA,NA,6.323078,NA,NA,3.8,5.375074,7.82,10.13453,10.6,16.8,4.780945,8.7,8.90078,7.828862,4.678816,2.9,27.43533,18.35,11.4,5.890884,3.86,NA,NA,5.05,15.3,5,13.38862,NA,8.128104,27.43533
2001M10,6.320541,NA,7.255384,6.346303,7.261864,17.18,NA,NA,NA,7.3,1.800134,NA,15.01567,4,7.9,7.139467,NA,NA,5.965451,10.38906,NA,NA,NA,10.5,12.1,9.315886,7.366667,5.1,NA,7.088699,5.481813,21.6,5.296296,4.4,NA,NA,NA,5.249059,3.7,NA,NA,7.9,12.5,2.250122,NA,NA,NA,NA,NA,6.303743,NA,NA,3.9,5.61217,7.82,10.08334,10.9,17,4.763843,8.6,8.744084,7.828862,4.706346,3.7,27.56059,18.41,11.4,6.411917,2.83,NA,NA,5.17,14.9,5.3,13.30962,NA,8.178165,27.56059
2001M11,6.43136,NA,6.953585,6.520781,7.308721,17.36,NA,NA,NA,7.5,1.924519,NA,14.78168,3.9,7.9,7.13377,NA,NA,6.124996,10.2768,NA,NA,NA,10.6,12.1,9.84719,7.4,5.2,NA,7.151794,5.866347,21.6,5.307407,4.4,NA,NA,NA,5.391007,3.7,NA,NA,7.9,12.6,2.237613,NA,NA,NA,NA,NA,6.488414,NA,NA,3.8,5.588648,7.82,9.535238,10.9,17.2,4.805288,8.5,8.526961,7.828862,4.706335,3.7,27.6484,18.34,11.5,6.032805,3.25,NA,NA,5.26,15.2,5.5,13.24459,NA,8.226915,27.6484
2001M12,6.548627,NA,6.829553,6.650383,7.373481,17.3,NA,NA,NA,8.1,2.024015,NA,14.875,3.6,8,7.216118,NA,NA,5.889478,10.11252,NA,NA,NA,10.7,12.1,9.390818,7.433333,5.2,NA,7.208571,6.216354,22,5.296296,4.4,NA,12.9,NA,5.423027,3.7,NA,NA,7.9,12.5,2.232794,NA,NA,NA,NA,NA,6.783534,NA,NA,3.8,5.552544,7.82,8.268497,10.9,17.5,4.862932,8.7,8.178194,7.828862,4.728447,3.7,27.69603,18.29,11.6,6.003432,2.63,NA,NA,5.34,15,5.7,13.40458,NA,8.224426,27.69603
2002M01,6.546071,23.11115,6.951238,6.737474,7.42122,17.21,NA,NA,NA,8,2.152911,NA,15.74272,3.3,7.4,7.275506,NA,NA,5.885679,10.60062,NA,NA,NA,11.1,11.4,9.678786,7.481481,5.1,NA,7.315534,6.613723,22.3,5.203704,4.4,NA,NA,NA,5.267653,3.6,NA,NA,8.8,12.4,2.349116,12.51829,NA,NA,NA,NA,7.746668,NA,NA,3.8,5.373984,8.27,9.591726,10.9,19.4,4.951289,11.9,7.988141,8.328711,5.149893,3.6,27.52531,18.47,11.6,5.922964,2.62,NA,NA,5.35,15.3,5.7,14.17751,NA,8.407871,27.52531
2002M02,6.555802,23.40376,6.521441,6.722242,7.33986,17.1,NA,NA,NA,7.9,2.180638,NA,14.70706,3.1,7.5,7.296029,NA,NA,5.851491,10.43403,NA,NA,NA,11.5,11.4,9.528044,7.503704,5.2,NA,7.289474,6.820638,22.3,5.192593,4.5,NA,NA,NA,5.286782,3.4,NA,NA,8.8,12.2,2.23105,12.44304,NA,NA,NA,NA,7.900098,NA,NA,4,5.322718,8.27,10.14967,10.9,19.4,5.035621,12.3,7.690512,8.328711,5.175714,3.6,27.52877,18.33,11.5,5.999563,2.53,NA,NA,5.17,15,5.7,14.02492,NA,8.373568,27.52877
2002M03,6.552435,23.43972,6.422385,6.782205,7.422231,16.91,NA,NA,NA,7.9,2.239522,NA,15.63596,3,7.4,7.327508,NA,NA,5.821101,10.57253,NA,NA,NA,11.2,11.4,9.342081,7.514815,5.2,NA,7.31465,7.06,22.3,5.203704,4.7,NA,13.2,NA,5.342999,3.4,NA,NA,8.8,11.9,2.268434,12.98929,NA,NA,NA,NA,7.809478,NA,NA,4,5.284233,8.27,9.679029,10.9,19.4,5.130638,12.3,7.906726,8.328711,5.176381,3.6,27.52627,18.2,11.6,6.051722,2.45,NA,NA,5.3,15,5.7,14.63346,NA,8.413299,27.52627
2002M04,6.596858,23.702,6.322118,6.926537,7.30174,17.33,NA,NA,NA,7.7,2.319033,NA,15.49456,3.5,7,7.324088,NA,NA,6.445221,10.56295,NA,NA,NA,11.2,10.3,9.495484,7.5,5.2,NA,7.347752,7.153682,22.3,5.251852,4.6,NA,NA,NA,5.295022,3.4,NA,NA,8.8,11.7,2.328653,13.68589,NA,NA,NA,NA,6.947932,NA,NA,4,5.228688,8.27,10.09158,11.8,19.5,5.245513,10.8,8.044481,8.328711,5.205118,3.4,27.52041,18,11.6,6.203109,3.03,NA,NA,5.22,15,5.9,15.30961,NA,8.522856,27.52041
